HORA;DIA;SALA;ACTIVIDAD;FOTO1;AFINIDAD;URL;;;;
18:25;19;SonarHall;Kate Tempest (UK);imgs/artist/kate_tempest_file.png;2;http://sonar.es/ca/2015/prg/ar/kate-tempest_439;;;;
18:30;19;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:35;19;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:40;19;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:45;19;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:50;19;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:55;19;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
19:00;19;SonarHall;Kiasmos (IS);imgs/artist/kiasmos.png;;http://sonar.es/ca/2015/prg/ar/kiasmos_427;;;;
19:05;19;SonarHall;Kiasmos (IS);imgs/artist/kiasmos.png;;http://sonar.es/ca/2015/prg/ar/kiasmos_427;;;;
19:10;19;SonarHall;Kiasmos (IS);imgs/artist/kiasmos.png;;http://sonar.es/ca/2015/prg/ar/kiasmos_427;;;;
19:15;19;SonarHall;Kiasmos (IS);imgs/artist/kiasmos.png;;http://sonar.es/ca/2015/prg/ar/kiasmos_427;;;;
19:20;19;SonarHall;Kiasmos (IS);imgs/artist/kiasmos.png;;http://sonar.es/ca/2015/prg/ar/kiasmos_427;;;;
19:25;19;SonarHall;Kiasmos (IS);imgs/artist/kiasmos.png;;http://sonar.es/ca/2015/prg/ar/kiasmos_427;;;;
19:30;19;SonarHall;Kiasmos (IS);imgs/artist/kiasmos.png;;http://sonar.es/ca/2015/prg/ar/kiasmos_427;;;;
19:35;19;SonarHall;Kiasmos (IS);imgs/artist/kiasmos.png;;http://sonar.es/ca/2015/prg/ar/kiasmos_427;;;;
19:40;19;SonarHall;Kiasmos (IS);imgs/artist/kiasmos.png;;http://sonar.es/ca/2015/prg/ar/kiasmos_427;;;;
19:45;19;SonarHall;Kiasmos (IS);imgs/artist/kiasmos.png;;http://sonar.es/ca/2015/prg/ar/kiasmos_427;;;;
19:50;19;SonarHall;Kiasmos (IS);imgs/artist/kiasmos.png;;http://sonar.es/ca/2015/prg/ar/kiasmos_427;;;;
19:55;19;SonarHall;Kiasmos (IS);imgs/artist/kiasmos.png;;http://sonar.es/ca/2015/prg/ar/kiasmos_427;;;;
20:00;19;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:05;19;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:10;19;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:15;19;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:20;19;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:25;19;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:30;19;SonarHall;Squarepusher(UK);imgs/artist/square.png;3;http://sonar.es/es/2015/prg/ar/squarepusher_500;;;;
20:35;19;SonarHall;Squarepusher(UK);imgs/artist/square.png;3;http://sonar.es/es/2015/prg/ar/squarepusher_500;;;;
20:40;19;SonarHall;Squarepusher(UK);imgs/artist/square.png;3;http://sonar.es/es/2015/prg/ar/squarepusher_500;;;;
20:45;19;SonarHall;Squarepusher(UK);imgs/artist/square.png;3;http://sonar.es/es/2015/prg/ar/squarepusher_500;;;;
20:50;19;SonarHall;Squarepusher(UK);imgs/artist/square.png;3;http://sonar.es/es/2015/prg/ar/squarepusher_500;;;;
20:55;19;SonarHall;Squarepusher(UK);imgs/artist/square.png;3;http://sonar.es/es/2015/prg/ar/squarepusher_500;;;;
21:00;19;SonarHall;Squarepusher(UK);imgs/artist/square.png;3;http://sonar.es/es/2015/prg/ar/squarepusher_500;;;;
21:05;19;SonarHall;Squarepusher(UK);imgs/artist/square.png;3;http://sonar.es/es/2015/prg/ar/squarepusher_500;;;;
21:10;19;SonarHall;Squarepusher(UK);imgs/artist/square.png;3;http://sonar.es/es/2015/prg/ar/squarepusher_500;;;;
21:15;19;SonarHall;Squarepusher(UK);imgs/artist/square.png;3;http://sonar.es/es/2015/prg/ar/squarepusher_500;;;;
21:20;19;SonarHall;Squarepusher(UK);imgs/artist/square.png;3;http://sonar.es/es/2015/prg/ar/squarepusher_500;;;;
21:25;19;SonarHall;Squarepusher(UK);imgs/artist/square.png;3;http://sonar.es/es/2015/prg/ar/squarepusher_500;;;;
21:30;19;SonarHall;Squarepusher(UK);imgs/artist/square.png;3;http://sonar.es/es/2015/prg/ar/squarepusher_500;;;;
21:35;19;SonarHall;Squarepusher(UK);imgs/artist/square.png;3;http://sonar.es/es/2015/prg/ar/squarepusher_500;;;;
21:40;19;SonarHall;Squarepusher(UK);imgs/artist/square.png;3;http://sonar.es/es/2015/prg/ar/squarepusher_500;;;;
21:45;19;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
21:50;19;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
21:55;19;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:00;19;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:05;19;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:10;19;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:15;19;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:20;19;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:25;19;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:30;19;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:35;19;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:40;19;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:45;19;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:50;19;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:55;19;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
23:00;19;SonarHall;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:00;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:05;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:10;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:15;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:20;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:25;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:30;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:35;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:40;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:45;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:50;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:55;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:00;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:05;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:10;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:15;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:20;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:25;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:30;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:35;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:40;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:45;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:50;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:55;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
14:00;19;Hall+D;NYLOÏD (CH);imgs/artist/nyloid;4;http://sonar.es/es/2015/prg/ar/cod-act:-nylo%C3%AFd_524;;;;
14:05;19;Hall+D;NYLOÏD (CH);imgs/artist/nyloid;4;http://sonar.es/es/2015/prg/ar/cod-act:-nylo%C3%AFd_524;;;;
14:10;19;Hall+D;NYLOÏD (CH);imgs/artist/nyloid;4;http://sonar.es/es/2015/prg/ar/cod-act:-nylo%C3%AFd_524;;;;
14:15;19;Hall+D;NYLOÏD (CH);imgs/artist/nyloid;4;http://sonar.es/es/2015/prg/ar/cod-act:-nylo%C3%AFd_524;;;;
14:20;19;Hall+D;NYLOÏD (CH);imgs/artist/nyloid;4;http://sonar.es/es/2015/prg/ar/cod-act:-nylo%C3%AFd_524;;;;
14:25;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
14:30;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
14:35;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
14:40;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
14:45;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
14:50;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
14:55;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:00;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:05;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:10;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:15;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:20;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:25;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:30;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:35;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:40;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:45;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:50;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:55;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
16:00;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
16:05;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
16:10;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
16:15;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
16:20;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
16:25;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
16:30;19;Hall+D;NYLOÏD (CH);imgs/artist/nyloid;4;http://sonar.es/es/2015/prg/ar/cod-act:-nylo%C3%AFd_524;;;;
16:35;19;Hall+D;NYLOÏD (CH);imgs/artist/nyloid;4;http://sonar.es/es/2015/prg/ar/cod-act:-nylo%C3%AFd_524;;;;
16:40;19;Hall+D;NYLOÏD (CH);imgs/artist/nyloid;4;http://sonar.es/es/2015/prg/ar/cod-act:-nylo%C3%AFd_524;;;;
16:45;19;Hall+D;NYLOÏD (CH);imgs/artist/nyloid;4;http://sonar.es/es/2015/prg/ar/cod-act:-nylo%C3%AFd_524;;;;
16:50;19;Hall+D;NYLOÏD (CH);imgs/artist/nyloid;4;http://sonar.es/es/2015/prg/ar/cod-act:-nylo%C3%AFd_524;;;;
16:55;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
17:00;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
17:05;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
17:10;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
17:15;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
17:20;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
17:25;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
17:30;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
17:35;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
17:40;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
17:45;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
17:50;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
17:55;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:00;19;Hall+D;NYLOÏD (CH);imgs/artist/nyloid;4;http://sonar.es/es/2015/prg/ar/cod-act:-nylo%C3%AFd_524;;;;
18:05;19;Hall+D;NYLOÏD (CH);imgs/artist/nyloid;4;http://sonar.es/es/2015/prg/ar/cod-act:-nylo%C3%AFd_524;;;;
18:10;19;Hall+D;NYLOÏD (CH);imgs/artist/nyloid;4;http://sonar.es/es/2015/prg/ar/cod-act:-nylo%C3%AFd_524;;;;
18:15;19;Hall+D;NYLOÏD (CH);imgs/artist/nyloid;4;http://sonar.es/es/2015/prg/ar/cod-act:-nylo%C3%AFd_524;;;;
18:20;19;Hall+D;NYLOÏD (CH);imgs/artist/nyloid;4;http://sonar.es/es/2015/prg/ar/cod-act:-nylo%C3%AFd_524;;;;
18:25;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:30;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:35;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:40;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:45;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:50;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
18:55;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
19:00;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
19:05;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
19:10;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
19:15;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
19:20;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
19:25;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
19:30;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
19:35;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
19:40;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
19:45;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
19:50;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
19:55;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:00;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:05;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:10;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:15;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:20;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:25;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:30;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:35;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:40;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:45;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:50;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
20:55;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
21:00;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
21:05;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
21:10;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
21:15;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
21:20;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
21:25;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
21:30;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
21:35;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
21:40;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
21:45;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
21:50;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
21:55;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:00;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:05;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:10;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:15;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:20;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:25;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:30;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:35;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:40;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:45;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:50;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
22:55;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
23:00;19;Hall+D;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:00;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:05;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:10;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:15;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:20;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:25;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:30;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:35;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:40;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:45;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:50;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
12:55;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:00;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:05;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:10;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:15;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:20;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:25;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:30;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:35;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:40;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:45;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:50;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
13:55;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
14:00;19;SonarComplex;LCC (ES);imgs/artist/lcc.png;3;http://sonar.es/es/2015/prg/ar/_478;;;;
14:05;19;SonarComplex;LCC (ES);imgs/artist/lcc.png;3;http://sonar.es/es/2015/prg/ar/_478;;;;
14:10;19;SonarComplex;LCC (ES);imgs/artist/lcc.png;3;http://sonar.es/es/2015/prg/ar/_478;;;;
14:15;19;SonarComplex;LCC (ES);imgs/artist/lcc.png;3;http://sonar.es/es/2015/prg/ar/_478;;;;
14:20;19;SonarComplex;LCC (ES);imgs/artist/lcc.png;3;http://sonar.es/es/2015/prg/ar/_478;;;;
14:25;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
14:30;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
14:35;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
14:40;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
14:45;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
14:50;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
14:55;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:00;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:05;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:10;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:15;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:20;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:25;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
15:30;19;SonarComplex;EVOL (ES);imgs/artist/EVOL.png;3;http://sonar.es/es/2015/prg/ar/_552;;;;
15:35;19;SonarComplex;EVOL (ES);imgs/artist/EVOL.png;3;http://sonar.es/es/2015/prg/ar/_552;;;;
15:40;19;SonarComplex;EVOL (ES);imgs/artist/EVOL.png;3;http://sonar.es/es/2015/prg/ar/_552;;;;
15:45;19;SonarComplex;EVOL (ES);imgs/artist/EVOL.png;3;http://sonar.es/es/2015/prg/ar/_552;;;;
15:50;19;SonarComplex;EVOL (ES);imgs/artist/EVOL.png;3;http://sonar.es/es/2015/prg/ar/_552;;;;
15:55;19;SonarComplex;EVOL (ES);imgs/artist/EVOL.png;3;http://sonar.es/es/2015/prg/ar/_552;;;;
16:00;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
16:05;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
16:10;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
16:15;19;SonarComplex;KLARA LEWIS (UK);imgs/artist/klara.png;3;http://sonar.es/es/2015/prg/ar/klara-lewis_474;;;;
16:20;19;SonarComplex;KLARA LEWIS (UK);imgs/artist/klara.png;3;http://sonar.es/es/2015/prg/ar/klara-lewis_474;;;;
16:25;19;SonarComplex;KLARA LEWIS (UK);imgs/artist/klara.png;3;http://sonar.es/es/2015/prg/ar/klara-lewis_474;;;;
16:30;19;SonarComplex;KLARA LEWIS (UK);imgs/artist/klara.png;3;http://sonar.es/es/2015/prg/ar/klara-lewis_474;;;;
16:35;19;SonarComplex;KLARA LEWIS (UK);imgs/artist/klara.png;3;http://sonar.es/es/2015/prg/ar/klara-lewis_474;;;;
16:40;19;SonarComplex;KLARA LEWIS (UK);imgs/artist/klara.png;3;http://sonar.es/es/2015/prg/ar/klara-lewis_474;;;;
16:45;19;SonarComplex;KLARA LEWIS (UK);imgs/artist/klara.png;3;http://sonar.es/es/2015/prg/ar/klara-lewis_474;;;;
16:50;19;SonarComplex;KLARA LEWIS (UK);imgs/artist/klara.png;3;http://sonar.es/es/2015/prg/ar/klara-lewis_474;;;;
16:55;19;SonarComplex;KLARA LEWIS (UK);imgs/artist/klara.png;3;http://sonar.es/es/2015/prg/ar/klara-lewis_474;;;;
17:00;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
17:05;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
17:10;19;SonarComplex;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es/2015;;;;
17:15;19;SonarComplex;RUSSELL HASWELL (UK);imgs/artist/russell.png;3;http://sonar.es/es/2015/prg/ar/russell-haswell_476;;;;
17:20;19;SonarComplex;RUSSELL HASWELL (UK);imgs/artist/russell.png;3;http://sonar.es/es/2015/prg/ar/russell-haswell_476;;;;
17:25;19;SonarComplex;RUSSELL HASWELL (UK);imgs/artist/russell.png;3;http://sonar.es/es/2015/prg/ar/russell-haswell_476;;;;
