HORA;DIA;SALA;ACTIVIDAD;FOTO;AFINIDAD;URL;;;
12:30;19;Workshops;Comisión Europea;imgs/artist/general.png;;http://sonar.es/es;;;
12:45;19;Workshops;Comisión Europea;imgs/artist/general.png;;http://sonar.es/es;;;
13:00;19;Workshops;Comisión Europea;imgs/artist/general.png;;http://sonar.es/es;;;
13:15;19;Workshops;Comisión Europea;imgs/artist/general.png;;http://sonar.es/es;;;
13:30;19;Workshops;Comisión Europea;imgs/artist/general.png;;http://sonar.es/es;;;
13:45;19;Workshops;Comisión Europea;imgs/artist/general.png;;http://sonar.es/es;;;
14:00;19;Workshops;Comisión Europea;imgs/artist/general.png;;http://sonar.es/es;;;
14:15;19;Workshops;Comisión Europea;imgs/artist/general.png;;http://sonar.es/es;;;
14:30;19;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
14:45;19;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
15:00;19;Workshops;Mute Synth II Dirty Electronics (UK);imgs/artist/dirty.png;;http://sonarplusd.com/es/activity/build-the-mute-synth-ii-msii/;;;
15:15;19;Workshops;Mute Synth II Dirty Electronics (UK);imgs/artist/dirty.png;;http://sonarplusd.com/es/activity/build-the-mute-synth-ii-msii/;;;
15:30;19;Workshops;Mute Synth II Dirty Electronics (UK);imgs/artist/dirty.png;;http://sonarplusd.com/es/activity/build-the-mute-synth-ii-msii/;;;
15:45;19;Workshops;Mute Synth II Dirty Electronics (UK);imgs/artist/dirty.png;;http://sonarplusd.com/es/activity/build-the-mute-synth-ii-msii/;;;
16:00;19;Workshops;Mute Synth II Dirty Electronics (UK);imgs/artist/dirty.png;;http://sonarplusd.com/es/activity/build-the-mute-synth-ii-msii/;;;
16:15;19;Workshops;Mute Synth II Dirty Electronics (UK);imgs/artist/dirty.png;;http://sonarplusd.com/es/activity/build-the-mute-synth-ii-msii/;;;
16:30;19;Workshops;Mute Synth II Dirty Electronics (UK);imgs/artist/dirty.png;;http://sonarplusd.com/es/activity/build-the-mute-synth-ii-msii/;;;
16:45;19;Workshops;Mute Synth II Dirty Electronics (UK);imgs/artist/dirty.png;;http://sonarplusd.com/es/activity/build-the-mute-synth-ii-msii/;;;
17:00;19;Workshops;Mute Synth II Dirty Electronics (UK);imgs/artist/dirty.png;;http://sonarplusd.com/es/activity/build-the-mute-synth-ii-msii/;;;
17:15;19;Workshops;Mute Synth II Dirty Electronics (UK);imgs/artist/dirty.png;;http://sonarplusd.com/es/activity/build-the-mute-synth-ii-msii/;;;
17:30;19;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
17:45;19;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
18:00;19;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
18:15;19;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
18:30;19;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
18:45;19;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:00;19;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:15;19;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:30;19;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:45;19;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:00;19;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:15;19;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:30;19;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:45;19;Workshops;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:00;19;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:15;19;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:30;19;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:45;19;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:00;19;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:15;19;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:30;19;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:45;19;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:00;19;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:15;19;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:30;19;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:45;19;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
12:00;19;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
12:15;19;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
12:30;19;Networking Area;Meet the Investors;imgs/artist/meet_investors.png;;http://sonarplusd.com/activity/meet-the-investor/;;;
12:45;19;Networking Area;Meet the Investors;imgs/artist/meet_investors.png;;http://sonarplusd.com/activity/meet-the-investor/;;;
13:00;19;Networking Area;Meet the Investors;imgs/artist/meet_investors.png;;http://sonarplusd.com/activity/meet-the-investor/;;;
13:15;19;Networking Area;Meet the Investors;imgs/artist/meet_investors.png;;http://sonarplusd.com/activity/meet-the-investor/;;;
13:30;19;Networking Area;Meet the Investors;imgs/artist/meet_investors.png;;http://sonarplusd.com/activity/meet-the-investor/;;;
13:45;19;Networking Area;Meet the Investors;imgs/artist/meet_investors.png;;http://sonarplusd.com/activity/meet-the-investor/;;;
14:00;19;Networking Area;Meet the Investors;imgs/artist/meet_investors.png;;http://sonarplusd.com/activity/meet-the-investor/;;;
14:15;19;Networking Area;Meet the Investors;imgs/artist/meet_investors.png;;http://sonarplusd.com/activity/meet-the-investor/;;;
14:30;19;Networking Area;Meet the Investors;imgs/artist/meet_investors.png;;http://sonarplusd.com/activity/meet-the-investor/;;;
14:45;19;Networking Area;Meet the Investors;imgs/artist/meet_investors.png;;http://sonarplusd.com/activity/meet-the-investor/;;;
15:00;19;Networking Area;Meet the Investors;imgs/artist/meet_investors.png;;http://sonarplusd.com/activity/meet-the-investor/;;;
15:15;19;Networking Area;Meet the Investors;imgs/artist/meet_investors.png;;http://sonarplusd.com/activity/meet-the-investor/;;;
15:30;19;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
15:45;19;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
16:00;19;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
16:15;19;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
16:30;19;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
16:45;19;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
17:00;19;Networking Area;Meet the Expert;imgs/artist/meet_expert;;http://sonarplusd.com/activity/meet-the-expert-3/;;;
17:15;19;Networking Area;Meet the Expert;imgs/artist/meet_expert;;http://sonarplusd.com/activity/meet-the-expert-3/;;;
17:30;19;Networking Area;Meet the Expert;imgs/artist/meet_expert;;http://sonarplusd.com/activity/meet-the-expert-3/;;;
17:45;19;Networking Area;Meet the Expert;imgs/artist/meet_expert;;http://sonarplusd.com/activity/meet-the-expert-3/;;;
18:00;19;Networking Area;Meet the Expert;imgs/artist/meet_expert;;http://sonarplusd.com/activity/meet-the-expert-3/;;;
18:15;19;Networking Area;Meet the Expert;imgs/artist/meet_expert;;http://sonarplusd.com/activity/meet-the-expert-3/;;;
18:30;19;Networking Area;Meet the Expert;imgs/artist/meet_expert;;http://sonarplusd.com/activity/meet-the-expert-3/;;;
18:45;19;Networking Area;Meet the Expert;imgs/artist/meet_expert;;http://sonarplusd.com/activity/meet-the-expert-3/;;;
19:00;19;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:15;19;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:30;19;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:45;19;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:00;19;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:15;19;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:30;19;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:45;19;Networking Area;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:00;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:15;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:30;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:45;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:00;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:15;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:30;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:45;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:00;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:15;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:30;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:45;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
12:00;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
12:15;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
12:30;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
12:45;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
13:00;19;Welcome Bar;Vermut APM;imgs/artist/general.png;;http://sonar.es/es;;;
13:15;19;Welcome Bar;Vermut APM;imgs/artist/general.png;;http://sonar.es/es;;;
13:30;19;Welcome Bar;Vermut APM;imgs/artist/general.png;;http://sonar.es/es;;;
13:45;19;Welcome Bar;Vermut APM;imgs/artist/general.png;;http://sonar.es/es;;;
14:00;19;Welcome Bar;Vermut APM;imgs/artist/general.png;;http://sonar.es/es;;;
14:15;19;Welcome Bar;Vermut APM;imgs/artist/general.png;;http://sonar.es/es;;;
14:30;19;Welcome Bar;Vermut APM;imgs/artist/general.png;;http://sonar.es/es;;;
14:45;19;Welcome Bar;Vermut APM;imgs/artist/general.png;;http://sonar.es/es;;;
15:00;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
15:15;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
15:30;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
15:45;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
16:00;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
16:15;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
16:30;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
16:45;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
17:00;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
17:15;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
17:30;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
17:45;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
18:00;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
18:15;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
18:30;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
18:45;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:00;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:15;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:30;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:45;19;Welcome Bar;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:00;19;Welcome Bar;Copa Estrella;imgs/artist/estrella.png;;http://sonarplusd.com/activity/meetdrinks-sonard-by-estrella-damm/;;;
20:15;19;Welcome Bar;Copa Estrella;imgs/artist/estrella.png;;http://sonarplusd.com/activity/meetdrinks-sonard-by-estrella-damm/;;;
20:30;19;Welcome Bar;Copa Estrella;imgs/artist/estrella.png;;http://sonarplusd.com/activity/meetdrinks-sonard-by-estrella-damm/;;;
20:45;19;Welcome Bar;Copa Estrella;imgs/artist/estrella.png;;http://sonarplusd.com/activity/meetdrinks-sonard-by-estrella-damm/;;;
9:00;19;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:15;19;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:30;19;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:45;19;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:00;19;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:15;19;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:30;19;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:45;19;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:00;19;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:15;19;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:30;19;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
11:45;19;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
12:00;19;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
12:15;19;Escenario+D by Mazda Rebeis;Jordi Borras / Little Bits IoT(US);imgs/artist/jordi.png;;http://sonarplusd.com/es/activity/littlebits-snap-your-ideas-to-life/;;;
12:30;19;Escenario+D by Mazda Rebeis;Jordi Borras / Little Bits IoT(US);imgs/artist/jordi.png;;http://sonarplusd.com/es/activity/littlebits-snap-your-ideas-to-life/;;;
12:45;19;Escenario+D by Mazda Rebeis;Jordi Borras / Little Bits IoT(US);imgs/artist/jordi.png;;http://sonarplusd.com/es/activity/littlebits-snap-your-ideas-to-life/;;;
13:00;19;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
13:15;19;Escenario+D by Mazda Rebeis;Keynote Jeremy Boxes VIMEO (US) ;imgs/artist/general.png;;http://sonar.es/es;;;
13:30;19;Escenario+D by Mazda Rebeis;Keynote Jeremy Boxes VIMEO (US) ;imgs/artist/general.png;;http://sonar.es/es;;;
13:45;19;Escenario+D by Mazda Rebeis;Keynote Jeremy Boxes VIMEO (US) ;imgs/artist/general.png;;http://sonar.es/es;;;
14:00;19;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
14:15;19;Escenario+D by Mazda Rebeis;Q&A Holly Hemdon (US) Charla con Kate Hutchinson;imgs/artist/holly.png;;http://sonar.es/es/2015/prg/ar/holly-herndon_438;;;
14:30;19;Escenario+D by Mazda Rebeis;Q&A Holly Hemdon (US) Charla con Kate Hutchinson;imgs/artist/holly.png;;http://sonar.es/es/2015/prg/ar/holly-herndon_438;;;
14:45;19;Escenario+D by Mazda Rebeis;Q&A Holly Hemdon (US) Charla con Kate Hutchinson;imgs/artist/holly.png;;http://sonar.es/es/2015/prg/ar/holly-herndon_438;;;
15:00;19;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
15:15;19;Escenario+D by Mazda Rebeis;Richard Russell XL Recordings (UK);imgs/artist/richard_russell.png;;http://sonarplusd.com/es/activity/xl-recordings/;;;
15:30;19;Escenario+D by Mazda Rebeis;Richard Russell XL Recordings (UK);imgs/artist/richard_russell.png;;http://sonarplusd.com/es/activity/xl-recordings/;;;
15:45;19;Escenario+D by Mazda Rebeis;Richard Russell XL Recordings (UK);imgs/artist/richard_russell.png;;http://sonarplusd.com/es/activity/xl-recordings/;;;
16:00;19;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
16:15;19;Escenario+D by Mazda Rebeis;Google Creative Labs/ Google Brands Indy Saha (UK);imgs/artist/google.png;;http://sonarplusd.com/es/activity/third-test-activity/;;;
16:30;19;Escenario+D by Mazda Rebeis;Google Creative Labs/ Google Brands Indy Saha (UK);imgs/artist/google.png;;http://sonarplusd.com/es/activity/third-test-activity/;;;
16:45;19;Escenario+D by Mazda Rebeis;Google Creative Labs/ Google Brands Indy Saha (UK);imgs/artist/google.png;;http://sonarplusd.com/es/activity/third-test-activity/;;;
17:00;19;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
17:15;19;Escenario+D by Mazda Rebeis;Resident Advisor Annie Mac;imgs/artist/annie.png;;http://sonar.es/es/2015/prg/ar/annie-mac_464;;;
17:30;19;Escenario+D by Mazda Rebeis;Resident Advisor Annie Mac;imgs/artist/annie.png;;http://sonar.es/es/2015/prg/ar/annie-mac_464;;;
17:45;19;Escenario+D by Mazda Rebeis;Resident Advisor Annie Mac;imgs/artist/annie.png;;http://sonar.es/es/2015/prg/ar/annie-mac_464;;;
18:00;19;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
18:15;19;Escenario+D by Mazda Rebeis;Keynote David Cuartielles Arduino (ES);imgs/artist/arduino2.png;;http://sonarplusd.com/es/activity/arduino-the-importance-of-open-source/;;;
18:30;19;Escenario+D by Mazda Rebeis;Keynote David Cuartielles Arduino (ES);imgs/artist/arduino2.png;;http://sonarplusd.com/es/activity/arduino-the-importance-of-open-source/;;;
18:45;19;Escenario+D by Mazda Rebeis;Keynote David Cuartielles Arduino (ES);imgs/artist/arduino2.png;;http://sonarplusd.com/es/activity/arduino-the-importance-of-open-source/;;;
19:00;19;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:15;19;Escenario+D by Mazda Rebeis;Wired Italy / Bruce Sterling (US);imgs/artist/bruce_sterling;;http://sonarplusd.com/es/activity/bruce-sterling/;;;
19:30;19;Escenario+D by Mazda Rebeis;Wired Italy / Bruce Sterling (US);imgs/artist/bruce_sterling;;http://sonarplusd.com/es/activity/bruce-sterling/;;;
19:45;19;Escenario+D by Mazda Rebeis;Wired Italy / Bruce Sterling (US);imgs/artist/bruce_sterling;;http://sonarplusd.com/es/activity/bruce-sterling/;;;
20:00;19;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:15;19;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:30;19;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:45;19;Escenario+D by Mazda Rebeis;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:00;19;Musik Hack Day;Hacking;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
9:15;19;Musik Hack Day;Hacking;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
9:30;19;Musik Hack Day;Hacking;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
9:45;19;Musik Hack Day;Hacking;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
10:00;19;Musik Hack Day;Hacking;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
10:15;19;Musik Hack Day;Hacking;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
10:30;19;Musik Hack Day;Hacking;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
10:45;19;Musik Hack Day;Hacking;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
11:00;19;Musik Hack Day;Hacking;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
11:15;19;Musik Hack Day;Hacking;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
11:30;19;Musik Hack Day;Hacking;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
11:45;19;Musik Hack Day;Hacking;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
12:00;19;Musik Hack Day;Hacking;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
12:15;19;Musik Hack Day;Hacking;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
12:30;19;Musik Hack Day;Hacking;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
12:45;19;Musik Hack Day;Hacking;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
13:00;19;Musik Hack Day;Hacking;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
13:15;19;Musik Hack Day;Hacking;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
13:30;19;Musik Hack Day;Hacking;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
13:45;19;Musik Hack Day;Hacking;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
14:00;19;Musik Hack Day;Hacks Demos;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
14:15;19;Musik Hack Day;Hacks Demos;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
14:30;19;Musik Hack Day;Hacks Demos;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
14:45;19;Musik Hack Day;Hacks Demos;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
15:00;19;Musik Hack Day;Hacks Demos;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
15:15;19;Musik Hack Day;Hacks Demos;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
15:30;19;Musik Hack Day;Hacks Demos;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
15:45;19;Musik Hack Day;Hacks Demos;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
16:00;19;Musik Hack Day;Hacks Demos;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
16:15;19;Musik Hack Day;Hacks Demos;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
16:30;19;Musik Hack Day;Hacks Demos;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
16:45;19;Musik Hack Day;Hacks Demos;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
17:00;19;Musik Hack Day;Hacks Demos;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
17:15;19;Musik Hack Day;Hacks Demos;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
17:30;19;Musik Hack Day;Awards&Closing;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
17:45;19;Musik Hack Day;Awards&Closing;imgs/artist/hack_demos.png;;http://sonarplusd.com/es/music-hack-day-call-is-over/;;;
18:00;19;Musik Hack Day;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
18:15;19;Musik Hack Day;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
18:30;19;Musik Hack Day;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
18:45;19;Musik Hack Day;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:00;19;Musik Hack Day;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:15;19;Musik Hack Day;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:30;19;Musik Hack Day;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
19:45;19;Musik Hack Day;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:00;19;Musik Hack Day;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:15;19;Musik Hack Day;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:30;19;Musik Hack Day;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
20:45;19;Musik Hack Day;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:00;19;Sala 1;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:15;19;Sala 1;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:30;19;Sala 1;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
9:45;19;Sala 1;No Activity;imgs/artist/no_activity.png;;http://sonar.es/es;;;
10:00;19;Sala 1;Digital & Media Summit (ES);imgs/artist/mediasummit.png;;http://sonarplusd.com/es/activity/2a-edicion-de-digital-media-summit/;;;
10:15;19;Sala 1;Digital & Media Summit (ES);imgs/artist/mediasummit.png;;http://sonarplusd.com/es/activity/2a-edicion-de-digital-media-summit/;;;
10:30;19;Sala 1;Digital & Media Summit (ES);imgs/artist/mediasummit.png;;http://sonarplusd.com/es/activity/2a-edicion-de-digital-media-summit/;;;
10:45;19;Sala 1;Digital & Media Summit (ES);imgs/artist/mediasummit.png;;http://sonarplusd.com/es/activity/2a-edicion-de-digital-media-summit/;;;
11:00;19;Sala 1;Digital & Media Summit (ES);imgs/artist/mediasummit.png;;http://sonarplusd.com/es/activity/2a-edicion-de-digital-media-summit/;;;
11:15;19;Sala 1;Digital & Media Summit (ES);imgs/artist/mediasummit.png;;http://sonarplusd.com/es/activity/2a-edicion-de-digital-media-summit/;;;
11:30;19;Sala 1;Digital & Media Summit (ES);imgs/artist/mediasummit.png;;http://sonarplusd.com/es/activity/2a-edicion-de-digital-media-summit/;;;
11:45;19;Sala 1;Digital & Media Summit (ES);imgs/artist/mediasummit.png;;http://sonarplusd.com/es/activity/2a-edicion-de-digital-media-summit/;;;
